Title,Author,Publisher,Publish Date,Price,Rating,Review Count,Detail URL
AI와 한국어 교육,안재린,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159499586
"AI, 메타버스, 디지털 문화 예술",정지은,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/155296893
AI와 버추얼 휴먼 비즈니스,"송유상, 원종서, 이창준",커뮤니케이션북스,2025년 05월,12000,0.0,0,https://www.yes24.com/product/goods/146309480
AI 영상 제작 트렌드,진승현,커뮤니케이션북스,2025년 05월,12000,0.0,0,https://www.yes24.com/product/goods/146012568
AI와 미디어 아트의 진화,최소영,커뮤니케이션북스,2024년 12월,12000,0.0,0,https://www.yes24.com/product/goods/140538811
예제로 배우는 파이썬 머신러닝,위시 (헤이든) 류/구정회 역,제이펍,2022년 08월,29700,10.0,5,https://www.yes24.com/product/goods/111748936
AI와 디지털 레플리카 (큰글자책),박유선,커뮤니케이션북스,2026년 01월,25000,0.0,0,https://www.yes24.com/product/goods/170649837
AI와 법조 실무,심소연,커뮤니케이션북스,2026년 01월,12000,0.0,0,https://www.yes24.com/product/goods/170623570
AI와 회계사 (큰글자책),윤양인,커뮤니케이션북스,2025년 05월,25000,0.0,0,https://www.yes24.com/product/goods/146012570
그림으로 배우는 데이터 사이언스 입문,우와후지 이치로/박선필 역,비제이퍼블릭(BJ퍼블릭),2023년 04월,19800,10.0,6,https://www.yes24.com/product/goods/118403929
인공지능입문,"손창호, 이은애",양서각,2025년 07월,14000,0.0,0,https://www.yes24.com/product/goods/149674667
뉴사피엔스 챗GPT,"이규연, 방준성, 부경호, 박제윤, 김홍열 외 8명
                                        
정보 더 보기/감추기



이규연
방준성
부경호
박제윤
김홍열
박범철
이재은
이명호
박병기
윤기영
배영재
조상근
조용호",광문각출판미디어,2023년 03월,20000,9.0,10,https://www.yes24.com/product/goods/118151862
텐서플로로 배우는 수치최적화와 딥러닝,"황윤구, 양한별, 신동욱",남가람북스,2022년 11월,29700,0.0,0,https://www.yes24.com/product/goods/114667094
TensorFlow를 사용한 딥러닝 모바일 프로젝트,Jeff Tang / 강태원 역,홍릉과학출판사,2019년 12월,32000,0.0,0,https://www.yes24.com/product/goods/85118572
"iPhone/Android 애플리케이션 개발자를 위한 머신러닝, 딥러닝 실전입문",후루카와 히데카즈/원인재 역,터닝포인트,2019년 12월,29700,0.0,0,https://www.yes24.com/product/goods/83518768
텐서플로로 배우는 딥러닝,솔라리스,영진닷컴,2018년 11월,23400,9.1,9,https://www.yes24.com/product/goods/66539232
AI와 프랑스 어문학,조준형,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159636875
AI와 쇼트폼,이호은,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/154935846
쉽고 빠른 ChatGPT 프롬프트 업무 활용 가이드,"이지해, 여여(如如) 안형렬",BOOKK(부크크),2023년 05월,26000,0.0,0,https://www.yes24.com/product/goods/119266666
AI 시대의 업무 자동화,임세원(AI활용),열린인공지능,2023년 04월,13000,0.0,0,https://www.yes24.com/product/goods/118608663
케라스로 배우는 신경망 설계와 구현,닐로이 푸르카이트/김연수 역,에이콘출판사,2020년 02월,36000,8.0,1,https://www.yes24.com/product/goods/88361572
업무 효율이 10배 오르는 챗GPT X 엑셀 활용법,다케이 가즈미/구수영 역,AK(에이케이 커뮤니케이션즈),2024년 12월,18810,0.0,0,https://www.yes24.com/product/goods/140019103
AI로 일하는 기술,장동인,한빛미디어,2022년 01월,16200,9.8,32,https://www.yes24.com/product/goods/105895678
AI 코딩 어시스턴트 깃허브 코파일럿 제대로 활용하기,"레오 포터, 다니엘 진가로/김연지 역",위키북스,2024년 05월,25200,10.0,2,https://www.yes24.com/product/goods/126516854
한 권으로 끝내는 직장인 필수 IT 지식,"정명림, 김효섭, 박준영, 이수현, 박지은 외 1명
                                        
정보 더 보기/감추기



정명림
김효섭
박준영
이수현
박지은
이지성",비제이퍼블릭(BJ퍼블릭),2025년 05월,24750,9.4,16,https://www.yes24.com/product/goods/146529227
으뜸 데이터 분석과 머신러닝,"박동규, 강영민, 김병욱",생능출판사,2024년 12월,32000,0.0,0,https://www.yes24.com/product/goods/139931427
조코딩의 챗GPT API를 활용한 수익형 웹 서비스 만들기,조동근,한빛미디어,2024년 01월,16200,9.1,41,https://www.yes24.com/product/goods/124418561
한국과 EU의 AI법,안중민,커뮤니케이션북스,2025년 10월,12000,10.0,108,https://www.yes24.com/product/goods/154920606
챗GPT와 함께 배우는 엔트리 마스터하기,"김종훈, 김현경, 김동건",골든래빗,2024년 08월,21600,10.0,2,https://www.yes24.com/product/goods/130346848
모두의 한국어 텍스트 분석 with 파이썬,"박조은, 송영숙",길벗,2023년 05월,24300,9.5,19,https://www.yes24.com/product/goods/119117002
생명과학을 위한 딥러닝,"바라스 람순다르, 피터 이스트먼, 패트릭 월터스, 비제이 판데/김태윤 역",에이콘출판사,2020년 08월,22500,0.0,0,https://www.yes24.com/product/goods/91573761
단단한 머신러닝,조우쯔화/김태헌 역,제이펍,2020년 02월,27000,9.1,15,https://www.yes24.com/product/goods/88440860
파이썬과 JAX로 추천 시스템 구축하기,"브라이언 비쇼프, 헥터 이/동동구 역",제이펍,2025년 03월,29700,10.0,3,https://www.yes24.com/product/goods/143053651
세상에서 가장 쉬운 AI 앱 수업,"공민수, 신창훈",리틀에이(LittleA),2021년 09월,15750,9.4,14,https://www.yes24.com/product/goods/103838273
AI 원더랜드,안재홍,길벗,2024년 05월,22500,9.6,9,https://www.yes24.com/product/goods/126465934
인공지능 코딩 feat 엔트리와 ChatGPT,"이정은, 강희정, 류경림, 박은영, 이은정 외 1명
                                        
정보 더 보기/감추기



이정은
강희정
류경림
박은영
이은정
이현희",앤써북,2025년 03월,18900,10.0,3,https://www.yes24.com/product/goods/143048888
파이썬을 활용한 금융 분석,이브 힐피시/김도형 역,한빛미디어,2022년 03월,40500,9.8,16,https://www.yes24.com/product/goods/108553612
데이터 과학 기반의 파이썬 빅데이터 분석,이지영,한빛아카데미,2024년 11월,31000,0.0,0,https://www.yes24.com/product/goods/139786609
오렌지로 쉽게 배우는 머신러닝과 데이터 분석,"장원두, 황순욱, 진예지",생능출판사,2024년 02월,27000,10.0,4,https://www.yes24.com/product/goods/124896747
생성형 AI 인 액션,아미트 바리/이준 역,위키북스,2025년 08월,31500,0.0,0,https://www.yes24.com/product/goods/150536946
상상을 스케치하는 아두이노 우노 R4,허경용,제이펍,2024년 09월,39600,10.0,5,https://www.yes24.com/product/goods/133191406
AI x 창의성: 미술·혁신·교육,박지숙,아트브릿지,2025년 04월,17820,0.0,0,https://www.yes24.com/product/goods/145967474
컴퓨터 비전을 위한 다중 시점 기하학 2/e,"리차드 하틀리, 앤드류 지서만/추정호 역",에이콘출판사,2022년 08월,58500,10.0,1,https://www.yes24.com/product/goods/111401115
누구나 쉽게 배우는 딥러닝 스타트,박동규,인피니티북스,2023년 12월,30000,10.0,1,https://www.yes24.com/product/goods/124152667
OpenCV-Python으로 배우는 영상처리 및 응용,"정성환, 배종욱",생능출판사,2020년 11월,35000,10.0,5,https://www.yes24.com/product/goods/95785417
두 얼굴의 신기술: AI 딜레마,"케일럽 브릭스, 렉스 브릭스/김상현 역",에이콘온,2025년 05월,20900,9.4,7,https://www.yes24.com/product/goods/146741944
한눈에 보이는 인공지능 그림책,"한선관, 이정원, 장명현",성안당,2022년 10월,18000,8.6,21,https://www.yes24.com/product/goods/99500959
야사와 만화로 배우는 인공지능 1,권건우 글/허령 그림,루나파인북스,2020년 08월,14400,10.0,8,https://www.yes24.com/product/goods/91722229
엑셀로 배우는 딥러닝,"와쿠이 요시유키, 와쿠이 사다미/권기태 역",성안당,2020년 05월,20700,10.0,1,https://www.yes24.com/product/goods/90372566
딥러닝 초보자를 위한 엔비디아 가이드북,매그너스 에크만/이판호 역,에이콘출판사,2023년 02월,54000,10.0,2,https://www.yes24.com/product/goods/117315415
인공지능 로보틱스 2/e,"로빈 R. 머피/남궁영환, 지성국 역",에이콘출판사,2023년 03월,45000,4.0,1,https://www.yes24.com/product/goods/117864725
AI와 스마트팜,이상연,커뮤니케이션북스,2025년 05월,12000,0.0,0,https://www.yes24.com/product/goods/146122830
파이썬으로 배우는 포트폴리오,곽승주,길벗,2021년 03월,23400,9.5,6,https://www.yes24.com/product/goods/97928496
AI와 교육 연극,한귀은,커뮤니케이션북스,2025년 06월,12000,0.0,0,https://www.yes24.com/product/goods/147097406
바로 써먹는 챗GPT 실무 활용법,"김규림, 문혜정, 이호진, 허필선",행복한북창고,2025년 10월,19800,9.8,12,https://www.yes24.com/product/goods/160139258
모두를 위한 인공지능 언플러그드,"임진숙, 이도영, 박호림, 양석재, 김원일 외 2명
                                        
정보 더 보기/감추기



임진숙
이도영
박호림
양석재
김원일
강신옥
김인주",씨마스,2020년 12월,16200,9.9,7,https://www.yes24.com/product/goods/97048230
AI 지도책,케이트 크로퍼드/노승영 역,소소의책,2022년 11월,18900,9.5,60,https://www.yes24.com/product/goods/115782215
인공지능과 창의성,김미경,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159499469
초등학교 AI 리터러시 교육,정용복,커뮤니케이션북스,2025년 09월,12000,0.0,0,https://www.yes24.com/product/goods/154367299
AI와 디지털 헤리티지,박진호,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/164773669
SW코딩역량평가 TOSC 실전 기출문제 파이썬 편,"김문석, 강병현, 이수진, 이은상, 이현석 외 2명
                                        
정보 더 보기/감추기



김문석
강병현
이수진
이은상
이현석
김도엽
홍석민",길벗캠퍼스,2025년 12월,27000,0.0,0,https://www.yes24.com/product/goods/168457235
AI는 영상 제작을 어떻게 바꾸는가,"주광수, 윤성욱",렛츠북(book),2025년 12월,19800,9.4,7,https://www.yes24.com/product/goods/168375642
AI와 초·중등 교육의 변화,홍옥수,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167600353
AI와 대학 홍보 전략,김승기,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167462872
만들면서 배우는 생성형 AI 첫걸음,"천인국, 천명준",생능출판사,2025년 12월,29000,0.0,0,https://www.yes24.com/product/goods/167453297
시스템 설계 면접 완벽 가이드,지용 탄/나정호 역,위키북스,2025년 05월,31500,10.0,2,https://www.yes24.com/product/goods/146001566
챗GPT 120% 투자 질문 기술,ChatGPT 비즈니스 연구회/김모세 역,정보문화사,2025년 06월,13500,9.6,21,https://www.yes24.com/product/goods/147101135
머신 러닝 Q & AI,세바스찬 라시카/박해선 역,길벗,2025년 04월,31500,9.9,15,https://www.yes24.com/product/goods/144225906
랭체인 & 랭그래프로 AI 에이전트 개발하기,서지영,길벗,2025년 03월,26100,9.7,23,https://www.yes24.com/product/goods/143646468
AI 전략 수업,김동석,베가북스,2025년 06월,17100,8.0,4,https://www.yes24.com/product/goods/147561583
월 20달러로 고용하는 데이터 분석가 with 챗GPT,"테리엇, Bob Lee",한빛미디어,2024년 10월,27000,8.9,18,https://www.yes24.com/product/goods/135973008
5차원 AI,"원동연, 민진홍",성안당,2025년 04월,20700,9.7,49,https://www.yes24.com/product/goods/145217225
"스포츠, AI와 동행하다","크리스 브래디, 카를 튈스, 샤예간 오미드샤피예, 박재현, 이태구 외 1명
                                        
정보 더 보기/감추기



크리스 브래디
카를 튈스
샤예간 오미드샤피예
박재현
이태구
구멍가게 코딩단",성안당,2025년 07월,18000,9.9,14,https://www.yes24.com/product/goods/148919900
LLM 서비스 설계와 최적화,"슈레야스 수브라마니암/김현준, 박은주 역",한빛미디어,2025년 04월,28800,9.8,11,https://www.yes24.com/product/goods/144443178
MLOps 구축 가이드북,김남기,루비페이퍼,2024년 07월,32400,10.0,3,https://www.yes24.com/product/goods/129776595
인공지능 시대의 IT기술의 이해,"임순범, 이상환",생능출판사,2024년 01월,30000,10.0,3,https://www.yes24.com/product/goods/124608304
확산 모델의 수학,오카노하라 다이스케/손민규 역,제이펍,2024년 07월,19800,9.8,9,https://www.yes24.com/product/goods/128125394
처음 배우는 딥러닝 수학,"와쿠이 사다미, 와쿠이 요시유키/박광수 역",한빛미디어,2018년 02월,22500,9.7,15,https://www.yes24.com/product/goods/58137037
MLOps 실전 가이드,"노아 기프트, 알프레도 데자/이장후, 이일섭, 서기원 역 외 1명
                                        
정보 더 보기/감추기



노아 기프트
알프레도 데자
이장후
이일섭
서기원
맹윤호",한빛미디어,2023년 07월,36000,9.2,22,https://www.yes24.com/product/goods/119859717
HRD 실무자를 위한 ChatGPT 활용 가이드,"이윤수, 강민지, 김형석, 배수완, 장지혜",플랜비디자인,2024년 02월,16200,10.0,5,https://www.yes24.com/product/goods/124940055
실전 코드부터 배우는 실무 활용 파이썬 with 챗GPT,박찬의,아이콕스(iCox),2025년 01월,19800,10.0,1,https://www.yes24.com/product/goods/141129252
"GPT-4, ChatGPT, 라마인덱스, 랭체인을 활용한 인공지능 프로그래밍",후루카와 히데카즈/트랜스메이트 역,위키북스,2023년 09월,25200,9.4,10,https://www.yes24.com/product/goods/122533123
AWS로 구현하는 생성형 AI,"크리스 프레글리, 안체 바르트, 셸비 아이겐브로데/이승필, 한우선 역 외 3명
                                        
정보 더 보기/감추기



크리스 프레글리
안체 바르트
셸비 아이겐브로데
이승필
한우선
유태황
박주경
정유석",위키북스,2024년 10월,25200,10.0,3,https://www.yes24.com/product/goods/135273532
10대를 위한 데이터과학 with 파이썬,"구덕회, 권다혜, 박소연",잇플ITPLE,2024년 07월,24300,9.8,9,https://www.yes24.com/product/goods/128592953
Must Have 머신러닝·딥러닝 문제해결 전략,신백균,골든래빗,2022년 04월,34200,10.0,2,https://www.yes24.com/product/goods/108802734
한 권으로 끝내는 이미지 생성 AI with 미드저니,"헤더림, 백승호",한빛미디어,2024년 03월,22500,9.6,27,https://www.yes24.com/product/goods/125131665
추천 시스템 입문,"가자마 마사히로, 이즈카 고지로, 마쓰무라 유야/김모세 역",한빛미디어,2023년 05월,26100,9.5,17,https://www.yes24.com/product/goods/118625987
"AI, 너 내 마케터가 돼라!",오종현,e비즈북스,2025년 01월,16200,0.0,0,https://www.yes24.com/product/goods/141129325
실전 시계열 분석,에일린 닐슨/박찬성 역,한빛미디어,2021년 04월,34200,8.3,34,https://www.yes24.com/product/goods/98576347
인공지능을 활용한 사회과학 연구방법,김태용,학지사,2024년 04월,25200,10.0,1,https://www.yes24.com/product/goods/126354999
개발자를 위한 머신러닝&딥러닝,로런스 모로니/박해선 역,한빛미디어,2022년 08월,30600,9.7,40,https://www.yes24.com/product/goods/112028850
AI 인공지능 드론 만들고 날리고 딥러닝 구현하기,서민우,앤써북,2023년 05월,23400,0.0,0,https://www.yes24.com/product/goods/118811270
이토록 쉬운 37개 함수로 끝내는 실무 엑셀 with 챗GPT,박수경,루비페이퍼,2024년 09월,16200,10.0,2,https://www.yes24.com/product/goods/132892495
생성형 AI를 위한 컴퓨터 비전,최재웅,비제이퍼블릭(BJ퍼블릭),2024년 08월,29700,10.0,15,https://www.yes24.com/product/goods/132621252
월 20달러로 고용하는 AI 변호사 with 챗GPT,김덕은,한빛미디어,2024년 07월,19800,9.8,31,https://www.yes24.com/product/goods/129064913
비전공자를 위한 딥러닝,윤준호,디지털북스,2022년 02월,10800,9.8,12,https://www.yes24.com/product/goods/107477798
딥시크 AI 전쟁 (DeepSeek AI WAR),"배삼진, 박진호",광문각출판미디어,2025년 05월,20000,9.7,13,https://www.yes24.com/product/goods/146935215
파이썬과 자바스크립트로 배우는 OpenAI 프로그래밍,쇼다 츠야노/김모세 역,제이펍,2024년 08월,28800,10.0,7,https://www.yes24.com/product/goods/129160063
AI를 활용한 코칭스킬 업그레이드,"최환진, 이형준, 전해수",학지사,2025년 07월,17820,0.0,0,https://www.yes24.com/product/goods/151259129
챗GPT API를 활용한 챗봇 만들기,이승우,한빛미디어,2024년 08월,28800,9.8,18,https://www.yes24.com/product/goods/132759525
초자동화 시대가 온다,"롭 윌슨, 조시 타이슨/이윤진 역",제이펍,2024년 04월,19800,9.5,27,https://www.yes24.com/product/goods/125554229
머신러닝을 위한 수학,이병준,한빛아카데미,2022년 12월,28000,0.0,0,https://www.yes24.com/product/goods/116606590
"키워드로 완성하는 AI 아트 테크닉 with 미드저니, 니지저니",권경열,제이펍,2024년 02월,22500,9.9,15,https://www.yes24.com/product/goods/124854353
개발자의 하루를 바꾸는 코파일럿 & 챗GPT,마이클 D. 캘러핸/정원창 역,한빛미디어,2023년 09월,19800,9.0,38,https://www.yes24.com/product/goods/122092982
데이터사이언스 입문,"타케무라 아키미치 등저/황석형, 김응희, 김민경 역",인피니티북스,2020년 03월,22000,0.0,0,https://www.yes24.com/product/goods/89521694
조엘 온 소프트웨어,박재호 역,에이콘출판사,2005년 04월,19800,9.1,34,https://www.yes24.com/product/goods/1469763
자연어 처리를 위한 허깅페이스 트랜스포머 하드 트레이닝,"박성환, 남승우",비제이퍼블릭(BJ퍼블릭),2025년 01월,24750,9.9,30,https://www.yes24.com/product/goods/140977612
실무에서 바로 통하는 데이터 시각화 노하우,전익진,디스커버리미디어,2024년 07월,19800,10.0,2,https://www.yes24.com/product/goods/128869242
생물정보학 알고리듬 3/e,"필립 콤포, 파벨 페브즈너/한헌종, 한주현 역",에이콘출판사,2022년 02월,54000,8.7,3,https://www.yes24.com/product/goods/106541013
만화로 쉽게 배우는 머신러닝,아라키 마사히로/김정아 역/이강덕 감수,성안당,2019년 05월,13500,9.0,4,https://www.yes24.com/product/goods/73164315
"3시간에 배우는 인공지능 데이터분석, 오렌지",서울과학종합대학원 디지털혁신처,서울경제경영,2021년 03월,15000,6.2,9,https://www.yes24.com/product/goods/97963104
실용 최적화 알고리즘,"마이켈 J. 코첸더퍼, 팀 A. 윌러/이기홍 역",에이콘출판사,2020년 09월,36000,10.0,1,https://www.yes24.com/product/goods/92563359
야사와 만화로 배우는 인공지능 2,권건우 글/허령 그림,루나파인북스,2020년 08월,14400,10.0,1,https://www.yes24.com/product/goods/91722432
설명 가능한 의료 AI,박상민,커뮤니케이션북스,2025년 02월,12000,0.0,0,https://www.yes24.com/product/goods/142955787
시니어를 위한 똑똑한 AI 생활 with 챗GPT,진현주,시대인,2025년 03월,11700,9.7,13,https://www.yes24.com/product/goods/143574962
"XAI, 설명 가능한 AI","오오쓰보 나오키, 나카에 도시히로, 후카사와 유타, 도요카 쇼, 사카모토 뎃페이 외 5명
                                        
정보 더 보기/감추기



오오쓰보 나오키
나카에 도시히로
후카사와 유타
도요카 쇼
사카모토 뎃페이
사토 마코토
이가라시 겐타
이치하라 다이키
호리우치 신고
김대희",비제이퍼블릭(BJ퍼블릭),2022년 11월,24300,9.5,10,https://www.yes24.com/product/goods/115456487
그래프 신경망 입문,"즈위안 리우, 지에우/정지수 역",에이콘출판사,2022년 04월,18000,2.0,1,https://www.yes24.com/product/goods/108669952
인공지능(AI) 시대 에듀테크 활용,강신진,BOOKK(부크크),2024년 09월,19800,0.0,0,https://www.yes24.com/product/goods/134023652
메타버스&AI 챗GPT와 함께하는 노벨 엔지니어링,"송해남, 김태령, 서정원, 박기림, 강소아 외 1명
                                        
정보 더 보기/감추기



송해남
김태령
서정원
박기림
강소아
전혜린",광문각출판미디어,2023년 10월,22000,9.9,21,https://www.yes24.com/product/goods/122756490
코드 어시스턴트를 활용한 바이브 코딩,김종덕,아이티포럼,2025년 09월,25000,10.0,1,https://www.yes24.com/product/goods/154571908
AI와 패션 산업,류현석,커뮤니케이션북스,2025년 09월,10920,0.0,0,https://www.yes24.com/product/goods/153534845
에너지와 AI,최우성,커뮤니케이션북스,2025년 08월,12000,0.0,0,https://www.yes24.com/product/goods/152108824
저전력 AI 반도체,최종수,커뮤니케이션북스,2025년 03월,12000,0.0,0,https://www.yes24.com/product/goods/143843519
쉽게 따라하는 Ansible AWX 구축 가이드,㈜ 리눅스데이타시스템,리눅스데이타시스템,2024년 08월,29700,0.0,0,https://www.yes24.com/product/goods/131227320
"인공지능 시대, 교사가 만드는 미래학교","강은희, 김기택, 김민성, 김선희, 류나영 외 16명
                                        
정보 더 보기/감추기



강은희
김기택
김민성
김선희
류나영
모경환
문공주
박재범
성민창
성상환
유연주
이경화
이병민
이옥선
임철일
정대홍
조영환
조정효
손미현
박동열
이상일",교육과학사,2022년 08월,20000,8.5,4,https://www.yes24.com/product/goods/112251080
텐서플로 2와 머신러닝으로 시작하는 자연어 처리,"전창욱, 최태균, 조충현, 신성진",위키북스,2022년 03월,32400,0.0,0,https://www.yes24.com/product/goods/108191691
라마인덱스로 배우는 데이터 기반 AI 애플리케이션,안드레이 게오르기우/동동구 역,제이펍,2025년 10월,28800,10.0,3,https://www.yes24.com/product/goods/159284278
ChatGPT로 시작하는인공지능 첫걸음,"강환수, 김현수",영인미디어,2025년 09월,24500,0.0,0,https://www.yes24.com/product/goods/152659486
AI와 한국 현대시,정끝별,커뮤니케이션북스,2025년 06월,12000,0.0,0,https://www.yes24.com/product/goods/147569959
세계 최고 AI 전문가가 되는 111가지 원칙,김병완,플랫폼연구소,2025년 05월,19800,10.0,1,https://www.yes24.com/product/goods/146280341
"인공지능, 플랫폼, 노동의 미래","이광석, 김상민, 김종진, 박수민, 신현우 외 6명
                                        
정보 더 보기/감추기



이광석
김상민
김종진
박수민
신현우
윤정향
윤자영
최혜영
윤자호
정규식
조정환",빨간소금,2023년 11월,18000,10.0,2,https://www.yes24.com/product/goods/123443466
실전 알고리즘 트레이딩 배우기,"세바스티앙 도나디오, 수라브 고쉬/이기홍 역",에이콘출판사,2021년 02월,31500,7.3,3,https://www.yes24.com/product/goods/97583384
금융 파이썬 쿡북,에릭 르윈슨/(주)크라스랩 역,에이콘출판사,2021년 02월,31500,0.0,0,https://www.yes24.com/product/goods/97246281
Cinema 4D를 활용한 모션그래픽,장세인,위메이크북,2025년 06월,34200,0.0,0,https://www.yes24.com/product/goods/147690817
데이터분석과 인공지능의 첫걸음,"정은미, 오종수, 김소영, 박희정, 박주건, 김경민 공저",홍릉,2025년 02월,29000,0.0,0,https://www.yes24.com/product/goods/143009143
AI 리터러시 기초,Ben Jones,한국마케팅교육,2025년 08월,17820,0.0,0,https://www.yes24.com/product/goods/152595587
AI 기본법,이수경,커뮤니케이션북스,2025년 04월,12000,0.0,0,https://www.yes24.com/product/goods/145369124
AI 시대의 창작,전영범,커뮤니케이션북스,2024년 11월,12000,0.0,0,https://www.yes24.com/product/goods/139590718
AI와 스포츠,"신승호, 신승아",커뮤니케이션북스,2024년 07월,12000,0.0,0,https://www.yes24.com/product/goods/128827359
AI와 패션 디자인,"마진주, 정연이",커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167400776
피지컬 AI와 법,김윤명,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/165579109
AI 아트의 일곱 가지 창의성,이윰,커뮤니케이션북스,2025년 11월,12000,10.0,2,https://www.yes24.com/product/goods/164516941
AI 시대 청소년 진로,김성희,커뮤니케이션북스,2025년 07월,12000,0.0,0,https://www.yes24.com/product/goods/148404438
한눈에 보이는 데이터 과학과 AI 그림책,"한선관, 박소영",성안당,2023년 03월,20700,9.8,20,https://www.yes24.com/product/goods/117832417
"파이썬을 이용한 머신러닝, 딥러닝 실전 개발 입문","쿠지라 히코우즈쿠에, 윤인성",위키북스,2019년 12월,27000,8.8,4,https://www.yes24.com/product/goods/84802550
CATIA(카티아)를 이용한 굴삭기 만들기,"김동주, 최고봉 공저 / 신흥주 감수",청담북스,2015년 05월,25200,2.0,3,https://www.yes24.com/product/goods/17829986
인공지능을 위한 파이썬 첫 걸음,"김기태, 이초연",BOOKK(부크크),2025년 10월,29300,0.0,0,https://www.yes24.com/product/goods/160462767
AI 첫걸음 교과서,"신현준, 이선영",BOOKK(부크크),2025년 08월,10900,0.0,0,https://www.yes24.com/product/goods/152560676
"AI, 양자 기술과 사이버 보안","이은주, 김영기, 레티퀴엔, 박종민, 소천용 외 4명
                                        
정보 더 보기/감추기



이은주
김영기
레티퀴엔
박종민
소천용
이정
Ella Lee
향준의
이주민",커뮤니케이션북스,2025년 05월,12000,0.0,0,https://www.yes24.com/product/goods/146509061
증강현실(AR) 및 가상현실(VR) 기반 인터랙티브 미디어 디자인,나유미,지식과감성#,2024년 10월,16200,6.0,2,https://www.yes24.com/product/goods/134634562
랭체인으로 LLM 기반의 AI 서비스 개발하기,서지영,길벗,2024년 02월,21600,8.2,30,https://www.yes24.com/product/goods/125134177
그림으로 쉽게 배우는 AI 사용설명서,에마 아리사,드루,2024년 02월,16200,0.0,0,https://www.yes24.com/product/goods/125100649
"줄리아 머신러닝, 딥러닝, 강화학습",김태훈,제이펍,2023년 10월,28800,9.6,9,https://www.yes24.com/product/goods/122545489
기초부터 배우는 인공지능,오다카 토모히로/양지영 역,성안당,2021년 03월,16200,0.0,0,https://www.yes24.com/product/goods/97967692
AI 알고리즘과 규제,김윤명,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/161497380
AI와 스포츠 애널리틱스,"김필수, 이상현, 전성삼",커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/168759480
AI와 행정의 변화 (큰글자책),윤건,커뮤니케이션북스,2025년 12월,25000,0.0,0,https://www.yes24.com/product/goods/168276949
AI와 언어학,이은송,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167496127
AI 라이프 크리에이터,김연지,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167464941
AI와 소비자 보호,김윤명,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167385401
AI와 성의 경계,김태경,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/165600096
명품 라즈베리파이,"황기태, 정인환, 이재문",생능출판사,2024년 08월,32000,10.0,2,https://www.yes24.com/product/goods/132215297
인공지능 데이터해석학,"강우규, 남영자, 정유남, 조희련",태학사,2024년 05월,19000,10.0,2,https://www.yes24.com/product/goods/126704227
머신러닝 리스크 관리 with 파이썬,"패트릭 홀, 제임스 커티스, 파룰 판데이/윤덕상, 이상만 역 외 3명
                                        
정보 더 보기/감추기



패트릭 홀
제임스 커티스
파룰 판데이
윤덕상
이상만
김경환
김광훈
장기식",한빛미디어,2024년 05월,37800,10.0,9,https://www.yes24.com/product/goods/126348323
AI와 리더십 브랜딩,김영경,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/155296913
AI와 비판적 포스트휴머니즘,박휴용,커뮤니케이션북스,2025년 06월,12000,0.0,0,https://www.yes24.com/product/goods/147056022
인공지능! 코딩으로 따라하기,"김건우, 김두기 공저",구미서관,2024년 10월,20000,10.0,1,https://www.yes24.com/product/goods/133810132
놀면서 알게 되는 AI 알고리즘,장윤하 글/염경미 그림,미래상상책방,2023년 06월,15030,9.9,10,https://www.yes24.com/product/goods/120260313
AI 사고를 위한 인공지능 랩,"한선관, 홍수빈, 김영준, 김병철, 정기민 외 1명
                                        
정보 더 보기/감추기



한선관
홍수빈
김영준
김병철
정기민
안성민",성안당,2020년 09월,21420,10.0,2,https://www.yes24.com/product/goods/92363588
예제로 배우는 자연어 처리 기초,"쇼홈 고시, 드와이트 거닝/김창엽, 최민환 역",에이콘출판사,2020년 03월,31500,0.0,0,https://www.yes24.com/product/goods/89512437
Amazon Bedrock으로 시작하는 실전 생성형 AI 개발,"임지훈, 최성우",디지털북스,2025년 01월,19800,10.0,8,https://www.yes24.com/product/goods/140049541
